File Name,Markup,Does it work?,Function,Notes/Observations,Video Recording
Bht_Photo_pose_Laughing,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Photo_pose_Laughing+,+Track+:++}""/>",,,,
Bht_Photo_pose_Sad,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Photo_pose_Sad+,+Track+:++}""/>",,,,
Bht_Photo_pose_Shy,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Photo_pose_Shy+,+Track+:++}""/>",,,,
Bht_Photo_pose_Silly,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Photo_pose_Silly+,+Track+:++}""/>",,,,
Bht_Photo_pose_Sly,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Photo_pose_Sly+,+Track+:++}""/>",,,,
Bht_Photo_pose_Smile,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Photo_pose_Smile+,+Track+:++}""/>",,,,
Bht_Photo_pose_Surprised,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Photo_pose_Surprised+,+Track+:++}""/>",,,,
Bht_Photo_pose_Thoughtful,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Photo_pose_Thoughtful+,+Track+:++}""/>",,,,
Bht_Photo_pose_Winky,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Photo_pose_Winky+,+Track+:++}""/>",,,,
Bht_Photo_poses,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Photo_poses+,+Track+:++}""/>",,,,
Bht_Pledge,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Pledge+,+Track+:++}""/>",,,,
Bht_Pledge_Listening,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Pledge_Listening+,+Track+:++}""/>",,,,
Bht_Point_Forward,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_Forward+,+Track+:++}""/>",,,,
Bht_Point_LeftArm_Angle_High,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_LeftArm_Angle_High+,+Track+:++}""/>",,,,
Bht_Point_LeftArm_Angle_Low,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_LeftArm_Angle_Low+,+Track+:++}""/>",,,,
Bht_Point_LeftArm_Angle_Middle,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_LeftArm_Angle_Middle+,+Track+:++}""/>",,,,
Bht_Point_LeftArm_Forward_High,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_LeftArm_Forward_High+,+Track+:++}""/>",,,,
Bht_Point_LeftArm_Forward_Low,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_LeftArm_Forward_Low+,+Track+:++}""/>",,,,
Bht_Point_LeftArm_Forward_Middle,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_LeftArm_Forward_Middle+,+Track+:++}""/>",,,,
Bht_Point_LeftArm_Side_High,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_LeftArm_Side_High+,+Track+:++}""/>",,,,
Bht_Point_LeftArm_Side_Low,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_LeftArm_Side_Low+,+Track+:++}""/>",,,,
Bht_Point_LeftArm_Side_Middle,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_LeftArm_Side_Middle+,+Track+:++}""/>",,,,
Bht_Point_RightArm_Angle_High,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_RightArm_Angle_High+,+Track+:++}""/>",,,,
Bht_Point_RightArm_Angle_Low,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_RightArm_Angle_Low+,+Track+:++}""/>",,,,
Bht_Point_RightArm_Angle_Middle,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_RightArm_Angle_Middle+,+Track+:++}""/>",,,,
Bht_Point_RightArm_Forward_High,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_RightArm_Forward_High+,+Track+:++}""/>",,,,
Bht_Point_RightArm_Forward_Low,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_RightArm_Forward_Low+,+Track+:++}""/>",,,,
Bht_Point_RightArm_Forward_Middle,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_RightArm_Forward_Middle+,+Track+:++}""/>",,,,
Bht_Point_RightArm_Side_High,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_RightArm_Side_High+,+Track+:++}""/>",,,,
Bht_Point_RightArm_Side_Low,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_RightArm_Side_Low+,+Track+:++}""/>",,,,
Bht_Point_RightArm_Side_Middle,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Point_RightArm_Side_Middle+,+Track+:++}""/>",,,,
Bht_Question_poses,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Question_poses+,+Track+:++}""/>",,,,
Bht_Quiet_Pose_Exit,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Quiet_Pose_Exit+,+Track+:++}""/>",,,,
Bht_Quiet_Pose_Intro,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Quiet_Pose_Intro+,+Track+:++}""/>",,,,
Bht_Quit,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Quit+,+Track+:++}""/>",,,,
Bht_Reading,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Reading+,+Track+:++}""/>",,,,
Bht_Repeat_That,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Repeat_That+,+Track+:++}""/>",,,,
Bht_Repeat_That_Exit,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Repeat_That_Exit+,+Track+:++}""/>",,,,
Bht_Repeat_That_Intro,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Repeat_That_Intro+,+Track+:++}""/>",,,,
Bht_Return_to_Zero,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Return_to_Zero+,+Track+:++}""/>",,,,
Bht_Right_Arm,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Right_Arm+,+Track+:++}""/>",,,,
Bht_Right_Eye_Close,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Right_Eye_Close+,+Track+:++}""/>",,,,
Bht_Right_Eye_Open,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Right_Eye_Open+,+Track+:++}""/>",,,,
Bht_Rooster_Breath,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Rooster_Breath+,+Track+:++}""/>",,,,
Bht_Sad_to_Neutral,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Sad_to_Neutral+,+Track+:++}""/>",,,,
Bht_Search,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Search+,+Track+:++}""/>",,,,
Bht_Search_Still,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Search_Still+,+Track+:++}""/>",,,,
Bht_Searching,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Searching+,+Track+:++}""/>",,,,
Bht_Shake_It_Off,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Shake_It_Off+,+Track+:++}""/>",,,,
Bht_Shoo_Left,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Shoo_Left+,+Track+:++}""/>",,,,
Bht_Shoo_Right,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Shoo_Right+,+Track+:++}""/>",,,,
Bht_Shy_to_Neutral,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Shy_to_Neutral+,+Track+:++}""/>",,,,
Bht_Sign_off,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Sign_off+,+Track+:++}""/>",,,,
Bht_Silly_to_Neutral,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Silly_to_Neutral+,+Track+:++}""/>",,,,
Bht_Sleep_FTUE,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Sleep_FTUE+,+Track+:++}""/>",,,,
Bht_Sleep_FTUE_02,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Sleep_FTUE_02+,+Track+:++}""/>",,,,
Bht_Sleeping_Zero_Pose,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Sleeping_Zero_Pose+,+Track+:++}""/>",,,,
Bht_Slow_arm_raise,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Slow_arm_raise+,+Track+:++}""/>",,,,
Bht_Smiling_faces,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Smiling_faces+,+Track+:++}""/>",,,,
Bht_Smug_Face,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Smug_Face+,+Track+:++}""/>",,,,
Bht_Snake_Breath,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Snake_Breath+,+Track+:++}""/>",,,,
Bht_Speaker_Check,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Speaker_Check+,+Track+:++}""/>",,,,
Bht_Spin_360,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Spin_360+,+Track+:++}""/>",,,,
Bht_Squint,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Squint+,+Track+:++}""/>",,,,
Bht_StarEmotions,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_StarEmotions+,+Track+:++}""/>",,,,
Bht_Startled,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Startled+,+Track+:++}""/>",,,,
Bht_Stop_Talking,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Stop_Talking+,+Track+:++}""/>",,,,
Bht_Stop_Talking_Exit,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Stop_Talking_Exit+,+Track+:++}""/>",,,,
Bht_Stop_Talking_Intro,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Stop_Talking_Intro+,+Track+:++}""/>",,,,
Bht_Stressed_to_Neutral,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Stressed_to_Neutral+,+Track+:++}""/>",,,,
Bht_Surprised_to_Neutral,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Surprised_to_Neutral+,+Track+:++}""/>",,,,
Bht_Sway,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Sway+,+Track+:++}""/>",,,,
Bht_Talking_Poses,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Talking_Poses+,+Track+:++}""/>",,,,
Bht_Talking_Poses_CUT,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Talking_Poses_CUT+,+Track+:++}""/>",,,,
Bht_Thinking_pose_01,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Thinking_pose_01+,+Track+:++}""/>",,,,
Bht_Thinking_pose_02,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Thinking_pose_02+,+Track+:++}""/>",,,,
Bht_Thinking_pose_03,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Thinking_pose_03+,+Track+:++}""/>",,,,
Bht_Thinking_pose_04,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Thinking_pose_04+,+Track+:++}""/>",,,,
Bht_Thinking_pose_05,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Thinking_pose_05+,+Track+:++}""/>",,,,
Bht_Thinking_poses,"<mark name=""cmd:behaviour-tree,data:{+transition+:0.3,+duration+:2.0,+repeat+:1,+layerBlendInTime+:0.4,+layerBlendOutTime+:0.4,+blocking+:false,+action+:0,+eventName+:+Gesture_None+,+category+:+None+,+behaviour+:+Bht_Thinking_poses+,+Track+:++}""/>",,,,
